7	14	1	0.0952381	[adjusting, hours, spent, current, stage, work, flow]	[case, using, filters, select, desired, asset, work, states, every, state, complete, click, apply, filters]	[work]
5	10	1	0.13333334	[adding, note, work, package, information]	[changing, work, packages, view, sort, filter, view, work, packages, interested]	[work]
5	11	1	0.125	[adding, note, work, package, information]	[work, packages, tab, long, list, work, packages, various, states, work, flow]	[work]
5	11	1	0.125	[adding, note, work, package, information]	[filter, list, work, packages, interested, sort, list, work, packages, specified, order]	[work]
5	9	0	0	[adding, note, work, package, information]	[sort, filter, using, options, assignment, status, name, date, feature]	[]
5	4	1	0.22222222	[adding, note, work, package, information]	[click, work, packages, tab]	[work]
5	8	1	0.15384616	[adding, note, work, package, information]	[sort, list, work, packages, clicking, sort, selecting, option]	[work]
5	7	1	0.16666667	[adding, note, work, package, information]	[list, work, packages, sorted, based, option, selected]	[work]
5	8	1	0.15384616	[adding, note, work, package, information]	[filter, list, work, packages, select, desired, filter, options]	[work]
5	3	0	0	[adding, note, work, package, information]	[click, apply, filters]	[]
5	10	1	0.13333334	[adding, note, work, package, information]	[list, work, packages, filtered, work, packages, meet, selected, options, displayed]	[work]
5	8	1	0.15384616	[adding, note, work, package, information]	[unfilter, list, work, packages, click, clear, filter, options]	[work]
5	3	0	0	[adding, note, work, package, information]	[click, apply, filters]	[]
5	5	1	0.2	[adding, note, work, package, information]	[complete, list, work, packages, displayed]	[work]
5	6	1	0.18181819	[adding, note, work, package, information]	[list, work, packages, changed, based, selection]	[work]
5	9	1	0.14285715	[adding, note, work, package, information]	[example, situation, want, outstanding, work, packages, impact, certain, deliverable]	[work]
5	14	1	0.10526316	[adding, note, work, package, information]	[case, using, filters, select, desired, asset, work, states, every, state, complete, click, apply, filters]	[work]
9	10	1	0.10526316	[approving, content, select, state, work, flow, select, approval, option]	[changing, work, packages, view, sort, filter, view, work, packages, interested]	[work]
9	11	2	0.2	[approving, content, select, state, work, flow, select, approval, option]	[work, packages, tab, long, list, work, packages, various, states, work, flow]	[work, flow]
9	11	1	0.1	[approving, content, select, state, work, flow, select, approval, option]	[filter, list, work, packages, interested, sort, list, work, packages, specified, order]	[work]
9	9	0	0	[approving, content, select, state, work, flow, select, approval, option]	[sort, filter, using, options, assignment, status, name, date, feature]	[]
9	4	1	0.15384616	[approving, content, select, state, work, flow, select, approval, option]	[click, work, packages, tab]	[work]
9	8	2	0.23529412	[approving, content, select, state, work, flow, select, approval, option]	[sort, list, work, packages, clicking, sort, selecting, option]	[work, option]
9	7	2	0.25	[approving, content, select, state, work, flow, select, approval, option]	[list, work, packages, sorted, based, option, selected]	[work, option]
9	8	2	0.23529412	[approving, content, select, state, work, flow, select, approval, option]	[filter, list, work, packages, select, desired, filter, options]	[work, select]
9	3	0	0	[approving, content, select, state, work, flow, select, approval, option]	[click, apply, filters]	[]
9	10	1	0.10526316	[approving, content, select, state, work, flow, select, approval, option]	[list, work, packages, filtered, work, packages, meet, selected, options, displayed]	[work]
9	8	1	0.11764706	[approving, content, select, state, work, flow, select, approval, option]	[unfilter, list, work, packages, click, clear, filter, options]	[work]
9	3	0	0	[approving, content, select, state, work, flow, select, approval, option]	[click, apply, filters]	[]
9	5	1	0.14285715	[approving, content, select, state, work, flow, select, approval, option]	[complete, list, work, packages, displayed]	[work]
9	6	1	0.13333334	[approving, content, select, state, work, flow, select, approval, option]	[list, work, packages, changed, based, selection]	[work]
9	9	1	0.11111111	[approving, content, select, state, work, flow, select, approval, option]	[example, situation, want, outstanding, work, packages, impact, certain, deliverable]	[work]
9	14	2	0.17391305	[approving, content, select, state, work, flow, select, approval, option]	[case, using, filters, select, desired, asset, work, states, every, state, complete, click, apply, filters]	[select, work]
2	10	0	0	[click, save]	[changing, work, packages, view, sort, filter, view, work, packages, interested]	[]
2	11	0	0	[click, save]	[work, packages, tab, long, list, work, packages, various, states, work, flow]	[]
2	11	0	0	[click, save]	[filter, list, work, packages, interested, sort, list, work, packages, specified, order]	[]
2	9	0	0	[click, save]	[sort, filter, using, options, assignment, status, name, date, feature]	[]
2	4	1	0.33333334	[click, save]	[click, work, packages, tab]	[click]
2	8	0	0	[click, save]	[sort, list, work, packages, clicking, sort, selecting, option]	[]
2	7	0	0	[click, save]	[list, work, packages, sorted, based, option, selected]	[]
2	8	0	0	[click, save]	[filter, list, work, packages, select, desired, filter, options]	[]
2	3	1	0.4	[click, save]	[click, apply, filters]	[click]
2	10	0	0	[click, save]	[list, work, packages, filtered, work, packages, meet, selected, options, displayed]	[]
2	8	1	0.2	[click, save]	[unfilter, list, work, packages, click, clear, filter, options]	[click]
2	3	1	0.4	[click, save]	[click, apply, filters]	[click]
2	5	0	0	[click, save]	[complete, list, work, packages, displayed]	[]
2	6	0	0	[click, save]	[list, work, packages, changed, based, selection]	[]
2	9	0	0	[click, save]	[example, situation, want, outstanding, work, packages, impact, certain, deliverable]	[]
2	14	1	0.125	[click, save]	[case, using, filters, select, desired, asset, work, states, every, state, complete, click, apply, filters]	[click]
3	10	1	0.15384616	[work, package, updated]	[changing, work, packages, view, sort, filter, view, work, packages, interested]	[work]
3	11	1	0.14285715	[work, package, updated]	[work, packages, tab, long, list, work, packages, various, states, work, flow]	[work]
3	11	1	0.14285715	[work, package, updated]	[filter, list, work, packages, interested, sort, list, work, packages, specified, order]	[work]
3	9	0	0	[work, package, updated]	[sort, filter, using, options, assignment, status, name, date, feature]	[]
3	4	1	0.2857143	[work, package, updated]	[click, work, packages, tab]	[work]
3	8	1	0.18181819	[work, package, updated]	[sort, list, work, packages, clicking, sort, selecting, option]	[work]
3	7	1	0.2	[work, package, updated]	[list, work, packages, sorted, based, option, selected]	[work]
3	8	1	0.18181819	[work, package, updated]	[filter, list, work, packages, select, desired, filter, options]	[work]
3	3	0	0	[work, package, updated]	[click, apply, filters]	[]
3	10	1	0.15384616	[work, package, updated]	[list, work, packages, filtered, work, packages, meet, selected, options, displayed]	[work]
3	8	1	0.18181819	[work, package, updated]	[unfilter, list, work, packages, click, clear, filter, options]	[work]
3	3	0	0	[work, package, updated]	[click, apply, filters]	[]
3	5	1	0.25	[work, package, updated]	[complete, list, work, packages, displayed]	[work]
3	6	1	0.22222222	[work, package, updated]	[list, work, packages, changed, based, selection]	[work]
3	9	1	0.16666667	[work, package, updated]	[example, situation, want, outstanding, work, packages, impact, certain, deliverable]	[work]
3	14	1	0.11764706	[work, package, updated]	[case, using, filters, select, desired, asset, work, states, every, state, complete, click, apply, filters]	[work]
